rat,group,session,trial,duration,iti,reinforced,criterion
52,5s,4,61,0.8819999999999482,0.06800000000009732,0,10
52,5s,4,62,14.27800000000002,4.454000000000065,1,10
52,5s,4,63,11.747999999999934,5.868000000000052,1,10
52,5s,4,64,10.68999999999994,4.310000000000059,1,10
52,5s,4,65,12.033999999999992,5.470000000000027,1,10
52,5s,4,66,12.741999999999962,6.052000000000021,1,10
52,5s,4,67,14.408000000000015,5.145999999999958,1,10
52,5s,4,68,9.210000000000036,5.23599999999999,0,10
52,5s,4,69,13.419999999999959,4.560000000000059,1,10
52,5s,4,70,11.187999999999988,5.687999999999988,1,10
52,5s,4,71,14.43999999999994,7.846000000000004,1,10
52,5s,4,72,11.6400000000001,8.111999999999966,1,10
52,5s,4,73,9.987999999999943,5.606000000000108,0,10
52,5s,4,74,11.301999999999907,4.826000000000022,1,10
52,5s,4,75,10.182000000000016,6.655999999999949,1,10
52,5s,4,76,12.223999999999933,7.160000000000082,1,10
52,5s,4,77,11.438000000000102,6.8279999999999745,1,10
52,5s,4,78,10.596000000000004,6.179999999999836,1,10
52,5s,4,79,8.442000000000007,0.00200000000018008,0,10
52,5s,4,80,0.4499999999998181,5.0620000000001255,0,10
52,5s,4,81,11.187999999999874,4.55600000000004,1,10
52,5s,4,82,11.153999999999996,5.680000000000064,1,10
52,5s,4,83,10.417999999999893,7.336000000000013,1,10
52,5s,4,84,8.382000000000062,5.22199999999998,0,10
52,5s,4,85,0.18399999999996908,0.07200000000011642,0,10
52,5s,4,86,12.04600000000005,5.822000000000116,1,10
52,5s,4,87,10.95399999999995,5.851999999999862,1,10
52,5s,4,88,7.413999999999987,0.01999999999998181,0,10
52,5s,4,89,2.3640000000000327,5.630000000000109,0,10
52,5s,4,90,0.13400000000001455,0.007999999999810825,0,10
52,5s,4,91,0.6380000000001473,4.854000000000042,0,10
52,5s,4,92,0.15599999999994907,0.10999999999989996,0,10
52,5s,4,93,10.6400000000001,3.953999999999951,1,10
52,5s,4,94,9.044000000000096,5.281999999999925,0,10
52,5s,4,95,0.08999999999991815,5.498000000000047,0,10
52,5s,4,96,9.66800000000012,0.10799999999994725,0,10
52,5s,4,97,0.9240000000002055,0.10599999999999454,0,10
52,5s,4,98,8.529999999999973,5.786000000000058,0,10
52,5s,4,99,9.151999999999816,6.226000000000113,0,10
52,5s,4,100,10.144000000000005,4.026000000000067,1,10
52,5s,4,101,10.533999999999878,4.685999999999922,1,10
52,5s,4,102,10.566000000000031,,1,10
52,5s,5,1,1.9059999999999988,0.045999999999999375,0,10
52,5s,5,2,0.3359999999999985,0.054000000000002046,0,10
52,5s,5,3,10.349999999999994,1.970000000000006,1,10
52,5s,5,4,2.8399999999999963,0.11599999999999966,0,10
52,5s,5,5,1.813999999999993,0.07200000000000273,0,10
52,5s,5,6,12.100000000000009,2.834000000000003,1,10
52,5s,5,7,3.765999999999991,5.254000000000005,0,10
52,5s,5,8,10.572000000000003,3.2860000000000014,1,10
52,5s,5,9,11.841999999999999,4.994,1,10
52,5s,5,10,8.909999999999982,5.328000000000003,0,10
52,5s,5,11,12.828000000000003,3.171999999999997,1,10
52,5s,5,12,11.134000000000015,3.76400000000001,1,10
52,5s,5,13,12.017999999999972,4.03400000000002,1,10
52,5s,5,14,1.358000000000004,0.09799999999998477,0,10
52,5s,5,15,12.298000000000002,3.393999999999977,1,10
52,5s,5,16,12.620000000000005,4.098000000000013,1,10
52,5s,5,17,0.6459999999999866,0.10400000000001342,0,10
52,5s,5,18,11.012,3.548000000000002,1,10
52,5s,5,19,10.441999999999979,4.0400000000000205,1,10
52,5s,5,20,8.21999999999997,6.358000000000004,0,10
52,5s,5,21,11.576000000000022,3.410000000000025,1,10
52,5s,5,22,11.20599999999996,4.586000000000013,1,10
52,5s,5,23,10.97199999999998,4.934000000000026,1,10
52,5s,5,24,10.495999999999981,4.444000000000017,1,10
52,5s,5,25,11.898000000000025,3.579999999999984,1,10
52,5s,5,26,10.355999999999995,4.574000000000012,1,10
52,5s,5,27,12.47399999999999,4.1059999999999945,1,10
52,5s,5,28,12.713999999999999,5.0400000000000205,1,10
52,5s,5,29,0.44399999999996,0.11600000000004229,0,10
52,5s,5,30,12.853999999999985,2.819999999999993,1,10
52,5s,5,31,13.020000000000039,3.363999999999976,1,10
52,5s,5,32,13.930000000000007,5.065999999999974,1,10
52,5s,5,33,11.664000000000044,5.649999999999977,1,10
52,5s,5,34,10.730000000000018,16.680000000000007,1,10
52,5s,5,35,11.745999999999981,3.5839999999999463,1,10
52,5s,5,36,0.79200000000003,0.10599999999999454,0,10
52,5s,5,37,0.6720000000000255,0.11000000000001364,0,10
